date,mean_absolute_deviation
2022-03-13 20:09:14.185137+00:00,1.2898607760080911
2022-03-20 20:09:14.185137+00:00,1.302240817979395
2022-03-27 20:09:14.185137+00:00,1.285705233286431
2022-04-03 20:09:14.185137+00:00,1.2159987767956522
2022-04-10 20:09:14.185137+00:00,1.197367222375598
2022-04-17 20:09:14.185137+00:00,1.171445772197625
2022-04-24 20:09:14.185137+00:00,1.2163892974624808
2022-05-01 20:09:14.185137+00:00,1.2688075418180467
2022-05-08 20:09:14.185137+00:00,1.2381254575262701
2022-05-15 20:09:14.185137+00:00,1.2524133402449404
2022-05-22 20:09:14.185137+00:00,1.207866022691726
2022-05-29 20:09:14.185137+00:00,1.231359528807078
2022-06-05 20:09:14.185137+00:00,1.1462171714766412
2022-06-12 20:09:14.185137+00:00,1.1405844924824424
2022-06-19 20:09:14.185137+00:00,0.943811231683133
2022-06-26 20:09:14.185137+00:00,0.8234967416066861
2022-07-03 20:09:14.185137+00:00,0.8387483502895746
2022-07-10 20:09:14.185137+00:00,0.8651877116937424
2022-07-17 20:09:14.185137+00:00,0.6992515199897552
2022-07-24 20:09:14.185137+00:00,0.6386236015770209
2022-07-31 20:09:14.185137+00:00,0.6192113848938848
2022-08-07 20:09:14.185137+00:00,0.7001954957971562
2022-08-14 20:09:14.185137+00:00,0.5989075585777707
2022-08-21 20:09:14.185137+00:00,0.5753863383485038
2022-08-28 20:09:14.185137+00:00,0.5962813733259948
2022-09-04 20:09:14.185137+00:00,0.6473818093713242
2022-09-11 20:09:14.185137+00:00,0.6589940683863329
2022-09-18 20:09:14.185137+00:00,0.669386408702195
2022-09-25 20:09:14.185137+00:00,0.5768292220675273
2022-10-02 20:09:14.185137+00:00,0.5810488067887016
2022-10-09 20:09:14.185137+00:00,0.5884060599113223
2022-10-16 20:09:14.185137+00:00,0.5598519310191415
2022-10-23 20:09:14.185137+00:00,0.5302288743748513
2022-10-30 20:09:14.185137+00:00,0.5044997039088718
2022-11-06 20:09:14.185137+00:00,0.47797502697896593
2022-11-13 20:09:14.185137+00:00,0.5223861176040516
2022-11-20 20:09:14.185137+00:00,0.4806257681531953
2022-11-27 20:09:14.185137+00:00,0.5077985123421542
2022-12-04 20:09:14.185137+00:00,0.47721322050738496
2022-12-11 20:09:14.185137+00:00,0.4691593306991517
2022-12-18 20:09:14.185137+00:00,0.45376183665587333
2022-12-25 20:09:14.185137+00:00,0.4493713688254631
2023-01-01 20:09:14.185137+00:00,0.4490260039366537
2023-01-08 20:09:14.185137+00:00,0.4512162907393605
2023-01-15 20:09:14.185137+00:00,0.4443800753792486
2023-01-22 20:09:14.185137+00:00,0.4527965780714907
2023-01-29 20:09:14.185137+00:00,0.461973194888262
2023-02-05 20:09:14.185137+00:00,0.4517919535274553
2023-02-12 20:09:14.185137+00:00,0.45090291294733814
2023-02-19 20:09:14.185137+00:00,0.453197568068383
2023-02-26 20:09:14.185137+00:00,0.43970134085535206
2023-03-05 20:09:14.185137+00:00,0.4364734275362533
2023-03-12 20:09:14.185137+00:00,0.4586856280190033
2023-03-19 20:09:14.185137+00:00,0.45420727738834954
2023-03-26 20:09:14.185137+00:00,0.4488634589668687
2023-04-02 20:09:14.185137+00:00,0.44690828226680684
2023-04-09 20:09:14.185137+00:00,0.4495536080883796
2023-04-16 20:09:14.185137+00:00,0.425631958653751
2023-04-23 20:09:14.185137+00:00,0.4351447881120265
2023-04-30 20:09:14.185137+00:00,0.42494372754667337
2023-05-07 20:09:14.185137+00:00,0.4390237413821737
2023-05-14 20:09:14.185137+00:00,0.42657396452693574
2023-05-21 20:09:14.185137+00:00,0.42012617146460474
2023-05-28 20:09:14.185137+00:00,0.40570718383162946
2023-06-04 20:09:14.185137+00:00,0.4279754713816374
2023-06-11 20:09:14.185137+00:00,0.44858393198462304
2023-06-18 20:09:14.185137+00:00,0.4411567343148162
2023-06-25 20:09:14.185137+00:00,0.42050030453425474
2023-07-02 20:09:14.185137+00:00,0.4299682082218768
2023-07-09 20:09:14.185137+00:00,0.40237998306980505
2023-07-16 20:09:14.185137+00:00,0.40248560328614696
2023-07-23 20:09:14.185137+00:00,0.4085225829547484
2023-07-30 20:09:14.185137+00:00,0.5154139844422048
2023-08-06 20:09:14.185137+00:00,0.5413615761280355
2023-08-13 20:09:14.185137+00:00,0.5658192435807551
2023-08-20 20:09:14.185137+00:00,0.5702407539893907
2023-08-27 20:09:14.185137+00:00,0.597254709450703
2023-09-03 20:09:14.185137+00:00,0.6270963098436974
2023-09-10 20:09:14.185137+00:00,0.6259700740559533
2023-09-17 20:09:14.185137+00:00,0.6396560343071597
2023-09-24 20:09:14.185137+00:00,0.6435690187628169
2023-10-01 20:09:14.185137+00:00,0.6361708596034389
2023-10-08 20:09:14.185137+00:00,0.6302204375064445
2023-10-15 20:09:14.185137+00:00,0.6419502327792407
2023-10-22 20:09:14.185137+00:00,0.610828445376777
2023-10-29 20:09:14.185137+00:00,0.639257539557655
2023-11-05 20:09:14.185137+00:00,0.6355636482406524
2023-11-12 20:09:14.185137+00:00,0.6104996733367493
2023-11-19 20:09:14.185137+00:00,0.6205651507740702
2023-11-26 20:09:14.185137+00:00,0.6341305328732884
2023-12-03 20:09:14.185137+00:00,0.5967521743280487
2023-12-10 20:09:14.185137+00:00,0.5311040993345395
2023-12-17 20:09:14.185137+00:00,0.5372485291634875
2023-12-24 20:09:14.185137+00:00,0.5120278316818292
2023-12-31 20:09:14.185137+00:00,0.5044940563902682
2024-01-07 20:09:14.185137+00:00,0.49077846749393267
2024-01-14 20:09:14.185137+00:00,0.4993750510832569
2024-01-21 20:09:14.185137+00:00,0.49995409076178227
2024-01-28 20:09:14.185137+00:00,0.5283669976311859
2024-02-04 20:09:14.185137+00:00,0.5196266069857273
2024-02-11 20:09:14.185137+00:00,0.5321858522927979
2024-02-18 20:09:14.185137+00:00,0.5216572747206364
2024-02-25 20:09:14.185137+00:00,0.5055440150197371
2024-03-03 20:09:14.185137+00:00,0.462171495011036
2024-03-10 20:09:14.185137+00:00,0.46954824079682966
2024-03-17 20:09:14.185137+00:00,0.4742377584601144
2024-03-24 20:09:14.185137+00:00,0.4537342155154669
2024-03-31 20:09:14.185137+00:00,0.435186098621116
2024-04-07 20:09:14.185137+00:00,0.43177677982423607
2024-04-14 20:09:14.185137+00:00,0.4265125805420243
2024-04-21 20:09:14.185137+00:00,0.4137859173502801
2024-04-28 20:09:14.185137+00:00,0.4084834786496648
2024-05-05 20:09:14.185137+00:00,0.42726512071673184
2024-05-12 20:09:14.185137+00:00,0.428282306850687
2024-05-19 20:09:14.185137+00:00,0.4155173996043037
2024-05-26 20:09:14.185137+00:00,0.4109297879796783
2024-06-02 20:09:14.185137+00:00,0.4066766915653026
2024-06-09 20:09:14.185137+00:00,0.40582536867839925
2024-06-16 20:09:14.185137+00:00,0.41464911311986513
2024-06-23 20:09:14.185137+00:00,0.41741681047318463
2024-06-30 20:09:14.185137+00:00,0.4094985734418388
2024-07-07 20:09:14.185137+00:00,0.40856512312666915
2024-07-14 20:09:14.185137+00:00,0.4163456716097975
2024-07-21 20:09:14.185137+00:00,0.4319002745315658
2024-07-28 20:09:14.185137+00:00,0.4371556044168865
2024-08-04 20:09:14.185137+00:00,0.42759152759753205
2024-08-11 20:09:14.185137+00:00,0.4297028630091654
2024-08-18 20:09:14.185137+00:00,0.4224447260708536
2024-08-25 20:09:14.185137+00:00,0.4087357731881625
2024-09-01 20:09:14.185137+00:00,0.4090027992124933
2024-09-08 20:09:14.185137+00:00,0.3900297933501819
2024-09-15 20:09:14.185137+00:00,0.3769996319419131
2024-09-22 20:09:14.185137+00:00,0.4497670613952331
2024-09-29 20:09:14.185137+00:00,0.45214822020747836
2024-10-06 20:09:14.185137+00:00,0.4592204986645798
2024-10-13 20:09:14.185137+00:00,0.48388152011724866
2024-10-20 20:09:14.185137+00:00,0.6929446015359967
2024-10-27 20:09:14.185137+00:00,1.0813114702808768
2024-11-03 20:09:14.185137+00:00,1.9106930003278788
2024-11-10 20:09:14.185137+00:00,3.5971202412951637
2024-11-17 20:09:14.185137+00:00,3.349867703577819
2024-11-24 20:09:14.185137+00:00,3.174536419043006
2024-12-01 20:09:14.185137+00:00,3.1429194024739564
2024-12-08 20:09:14.185137+00:00,2.9822195467052826
2024-12-15 20:09:14.185137+00:00,2.916791854123151
2024-12-22 20:09:14.185137+00:00,2.807701370597426
2024-12-29 20:09:14.185137+00:00,2.7510918896397345
2025-01-05 20:09:14.185137+00:00,2.655559156340971
2025-01-12 20:09:14.185137+00:00,2.5309956013143196
2025-01-19 20:09:14.185137+00:00,2.4335164578715807
2025-01-26 20:09:14.185137+00:00,2.3836981536060264
2025-02-02 20:09:14.185137+00:00,2.309935083382869
2025-02-09 20:09:14.185137+00:00,2.2573851989158378
2025-02-16 20:09:14.185137+00:00,2.27199334088566
2025-02-23 20:09:14.185137+00:00,2.1361306313795003
2025-03-02 20:09:14.185137+00:00,1.9898383013862029
2025-03-09 20:09:14.185137+00:00,1.838012682834371
2025-03-16 20:09:14.185137+00:00,1.7993127470293442
2025-03-23 20:09:14.185137+00:00,1.8049040097065965
2025-03-30 20:09:14.185137+00:00,2.27016094629565
2025-04-06 20:09:14.185137+00:00,2.1002424667086546
2025-04-13 20:09:14.185137+00:00,2.028668028609073
2025-04-20 20:09:14.185137+00:00,2.0736021602113515
2025-04-27 20:09:14.185137+00:00,2.0594218528323456
2025-05-04 20:09:14.185137+00:00,2.002649427291665
2025-05-11 20:09:14.185137+00:00,1.8170220004295519
2025-05-18 20:09:14.185137+00:00,1.7998856704373511
2025-05-25 20:09:14.185137+00:00,1.543246627611064
2025-06-01 20:09:14.185137+00:00,1.6950294787106568
2025-06-08 20:09:14.185137+00:00,1.4900450960897844
2025-06-15 20:09:14.185137+00:00,1.3653404095567219
2025-06-22 20:09:14.185137+00:00,1.4201204739228
2025-06-29 20:09:14.185137+00:00,1.452228595941918
2025-07-06 20:09:14.185137+00:00,1.4601015185441897
2025-07-13 20:09:14.185137+00:00,1.4197627224663716
2025-07-20 20:09:14.185137+00:00,1.3914555663130048
2025-07-27 20:09:14.185137+00:00,1.3690354523752843
2025-08-03 20:09:14.185137+00:00,1.3195252537021493
2025-08-10 20:09:14.185137+00:00,1.2912577539027323
2025-08-17 20:09:14.185137+00:00,1.1667084246541202
2025-08-24 20:09:14.185137+00:00,1.1896988010808762
2025-08-31 20:09:14.185137+00:00,1.163849564873275
2025-09-07 20:09:14.185137+00:00,1.1617863515513445
2025-09-14 20:09:14.185137+00:00,0.9166835384847698
2025-09-21 20:09:14.185137+00:00,0.9149198842391032
2025-09-28 20:09:14.185137+00:00,0.851824189157361
2025-10-05 20:09:14.185137+00:00,0.9939252605067157
2025-10-12 20:09:14.185137+00:00,1.0951268780029746
2025-10-19 20:09:14.185137+00:00,1.201106350304049
2025-10-26 20:09:14.185137+00:00,1.14819046372957
2025-11-02 20:09:14.185137+00:00,1.1274848289963753
2025-11-09 20:09:14.185137+00:00,1.0829150012895234
2025-11-16 20:09:14.185137+00:00,1.0650368867024975
2025-11-23 20:09:14.185137+00:00,1.0119716959916936
2025-11-30 20:09:14.185137+00:00,1.0119716959916936
2025-12-07 20:09:14.185137+00:00,1.0119716959916936
2025-12-14 20:09:14.185137+00:00,1.0118492775797026
2025-12-21 20:09:14.185137+00:00,0.9978919224640244
2025-12-28 20:09:14.185137+00:00,1.0082870765407719
2026-01-04 20:09:14.185137+00:00,1.0089196479848945
2026-01-11 20:09:14.185137+00:00,0.9800043374091792
2026-01-18 20:09:14.185137+00:00,0.9794909365417718
2026-01-25 20:09:14.185137+00:00,0.9486216638121515
2026-02-01 20:09:14.185137+00:00,0.8730015134384164
2026-02-08 20:09:14.185137+00:00,0.8722136877115843
2026-02-15 20:09:14.185137+00:00,0.8959293912999009
2026-02-22 20:09:14.185137+00:00,0.8599306815628858
